,code,desc,quantity_a,quantity_desc_a,value_a,quantity_b,quantity_desc_b,value_b,value_diff,quantity_diff,quantity_pct,value_pct,value_diff_abs,value_pct_abs
6104,6104,"Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted",104,Number of items,0.0,58,Number of items,0.0,0.0,46,44.230769230769226,,0.0,
6105,6105,"Shirts; men's or boys', knitted or crocheted",0,Number of items,0.0,95,Number of items,0.01,-0.01,-95,-inf,-inf,0.01,inf
6106,6106,"Blouses, shirts and shirt-blouses; women's or girls', knitted or crocheted",210,Number of items,0.01,71,Number of items,0.0,0.01,139,66.19047619047619,100.0,0.01,100.0
6107,6107,"Underpants, briefs, nightshirts, pyjamas, bathrobes, dressing gowns and similar articles; men's or boys', knitted or crocheted",78,Number of items,0.0,2906,Number of items,0.03,-0.03,-2828,-3625.6410256410254,-inf,0.03,inf
6109,6109,"T-shirts, singlets and other vests; knitted or crocheted",13355,Number of items,0.36,1005,Number of items,0.03,0.32999999999999996,12350,92.47472856608012,91.66666666666666,0.32999999999999996,91.66666666666666
6110,6110,"Jerseys, pullovers, cardigans, waistcoats and similar articles; knitted or crocheted",86,Number of items,0.01,14032,Number of items,0.01,0.0,-13946,-16216.27906976744,0.0,0.0,0.0
6201,6201,"Overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, men's or boys', other than those of heading no. 6203 (not knitted or crocheted)",16,Number of items,0.0,173,Number of items,0.01,-0.01,-157,-981.25,-inf,0.01,inf
6202,6202,"Coats; women's or girls' overcoats, carcoats, capes, cloaks, anoraks, ski-jackets, wind-cheaters, wind-jackets and similar articles, other than those of heading no. 6204 (not knitted or crocheted)",5,Number of items,0.0,65,Number of items,0.0,0.0,-60,-1200.0,,0.0,
6203,6203,"Suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches and shorts (other than swimwear); men's or boys' (not knitted or crocheted)",7280,Number of items,0.23,219,Number of items,0.01,0.22,7061,96.99175824175825,95.65217391304347,0.22,95.65217391304347
6204,6204,"Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear); women's or girls' (not knitted or crocheted)",167,Number of items,0.01,218,Number of items,0.01,0.0,-51,-30.538922155688624,0.0,0.0,0.0
6205,6205,Shirts; men's or boys' (not knitted or crocheted),81,Number of items,0.0,1668,Number of items,0.08,-0.08,-1587,-1959.2592592592591,-inf,0.08,inf
6206,6206,"Blouses, shirts and shirt-blouses; women's or girls' (not knitted or crocheted)",44,Number of items,0.0,90,Number of items,0.0,0.0,-46,-104.54545454545455,,0.0,
6214,6214,"Shawls, scarves, mufflers, mantillas, veils and the like (not knitted or crocheted)",33,Number of items,0.0,5946,Number of items,0.07,-0.07,-5913,-17918.18181818182,-inf,0.07,inf
6601,6601,"Umbrellas; sun umbrellas (including walking stick umbrellas, garden umbrellas and similar umbrellas)",1650,Number of items,0.01,508,Number of items,0.03,-0.019999999999999997,1142,69.21212121212122,-199.99999999999994,0.019999999999999997,199.99999999999994
6910,6910,"Ceramic sinks, wash basins, wash basin pedestals, baths, bidets, water closet pans, flushing cisterns, urinals and similar sanitary fixtures",10623,Number of items,0.03,21607,Number of items,0.04,-0.010000000000000002,-10984,-103.39828673632682,-33.33333333333334,0.010000000000000002,33.33333333333334
8407,8407,Reciprocating or rotary internal combustion piston engines,9417497,Number of items,159.4,10049139,Number of items,154.6,4.800000000000011,-631642,-6.707111241978628,3.0112923462986267,4.800000000000011,3.0112923462986267
8408,8408,Compression-ignition internal combustion piston engines (diesel or semi-diesel engines),1296440,Number of items,22.67,1479783,No Quantity,22.99,-0.31999999999999673,-183343,-14.142035111536208,-1.4115571239523454,0.31999999999999673,1.4115571239523454
8425,8425,Pulley tackle and hoists other than skip hoists; winches and capstans; jacks,140258,Number of items,1.02,204688,No Quantity,1.1,-0.08000000000000007,-64430,-45.93677365996949,-7.843137254901968,0.08000000000000007,7.843137254901968
8426,8426,"Derricks, cranes, including cable cranes, mobile lifting frames, straddle carriers and works trucks fitted with a crane",1340887,Number of items,7.62,2022842,Number of items,4.98,2.6399999999999997,-681955,-50.85849888916813,34.64566929133858,2.6399999999999997,34.64566929133858
8427,8427,Fork-lift and other works trucks; fitted with lifting or handling equipment,811062,Number of items,4.82,1069779,Number of items,4.61,0.20999999999999996,-258717,-31.8985478298823,4.356846473029044,0.20999999999999996,4.356846473029044
8428,8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",4500945,Number of items,51.41,4330137,Number of items,52.02,-0.6100000000000065,170808,3.7949363966900282,-1.186539583738585,0.6100000000000065,1.186539583738585
8429,8429,"Bulldozers, graders, levellers, scrapers, angledozers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers, self-propelled",4290644,Number of items,26.32,8434843,Number of items,25.4,0.9200000000000017,-4144199,-96.58687600276322,3.495440729483289,0.9200000000000017,3.495440729483289
8430,8430,"Moving, grading, levelling, scraping, excavating, tamping, compacting, extracting or boring machinery, for earth, minerals, or ores; pile drivers and extractors; snow ploughs and snow blowers",55086,Number of items,1.02,128530,Number of items,1.04,-0.020000000000000018,-73444,-133.32607196020768,-1.960784313725492,0.020000000000000018,1.960784313725492
8435,8435,"Presses, crushers and similar machinery; used in the manufacture of wine, cider, fruit juices or similar beverages",4367,Number of items,0.09,0,Number of items,0.0,0.09,4367,100.0,100.0,0.09,100.0
8436,8436,"Agricultural, horticultural, forestry, poultry-keeping, bee-keeping machinery; including germination plant fitted with mechanical or thermal equipment; poultry incubators and brooders",1113,Number of items,0.01,1289,No Quantity,0.06,-0.049999999999999996,-176,-15.813117699910153,-499.9999999999999,0.049999999999999996,499.9999999999999
8440,8440,Book-binding machinery; including book-sewing machines,5120,Number of items,0.18,41060,No Quantity,0.24,-0.06,-35940,-701.953125,-33.33333333333333,0.06,33.33333333333333
8444,8444,"Textile machinery; for extruding, drawing, texturing or cutting man-made textile materials",18729,Number of items,0.51,92333,No Quantity,0.67,-0.16000000000000003,-73604,-392.9948208660366,-31.37254901960785,0.16000000000000003,31.37254901960785
8445,8445,"Textile machinery; spinning, doubling, twisting machines, textile reeling or winding machines and machines for preparing textile yarns for use on machines of heading no. 8446 and 8447",475625,Number of items,12.0,515067,Number of items,10.27,1.7300000000000004,-39442,-8.292667542706965,14.41666666666667,1.7300000000000004,14.41666666666667
8446,8446,Weaving machines (looms),65867,Number of items,0.82,458486,Number of items,0.83,-0.010000000000000009,-392619,-596.078461141391,-1.2195121951219523,0.010000000000000009,1.2195121951219523
8447,8447,"Knitting machines, stitch-bonding machines and machines for making gimped yarn, tulle, lace, embroidery, trimmings, braid or net and machines for tufting",182059,Number of items,4.3,692678,Number of items,4.67,-0.3700000000000001,-510619,-280.46896885075716,-8.6046511627907,0.3700000000000001,8.6046511627907
8456,8456,"Machine-tools; for working any material by removal of material, by laser or other light or photon beam, ultrasonic, electro-discharge, electro-chemical, electron beam, ionic-beam, or plasma arc processes; water-jet cutting machines",149314,Number of items,5.29,127061,Number of items,5.82,-0.5300000000000002,22253,14.903491969942536,-10.018903591682424,0.5300000000000002,10.018903591682424
8457,8457,"Machining centres, unit construction machines (single station) and multi-station transfer machines for working metal",2348804,Number of items,35.31,3097488,No Quantity,34.92,0.39000000000000057,-748684,-31.875116016491802,1.1045029736618537,0.39000000000000057,1.1045029736618537
8458,8458,Lathes for removing metal,1638778,Number of items,25.79,2065860,Number of items,24.57,1.2199999999999989,-427082,-26.061003991998916,4.730515703761143,1.2199999999999989,4.730515703761143
8459,8459,"Machine-tools; (including way-type unit head machines) for drilling, boring, milling, threading or tapping by removing metal, other than lathes of heading no. 8458",1176137,Number of items,13.99,1309427,Number of items,10.63,3.3599999999999994,-133290,-11.33286343342655,24.01715511079342,3.3599999999999994,24.01715511079342
8460,8460,"Machine-tools; for deburring, sharpening, grinding, honing, lapping, polishing or otherwise finishing metal, sintered metal carbides or cermets by means of grinding stones, abrasives or polishing products",336000,Number of items,9.37,1434059,No Quantity,6.96,2.4099999999999993,-1098059,-326.80327380952383,25.72038420490928,2.4099999999999993,25.72038420490928
8461,8461,"Machine-tools; for planing, shaping, slotting, broaching, gear cutting and grinding, finishing, sawing, cutting off and other tools working by removing metal, sintered metal carbides or cermets n.e.c.",413218,Number of items,8.79,689473,Number of items,8.85,-0.0600000000000005,-276255,-66.85454167049838,-0.6825938566552958,0.0600000000000005,0.6825938566552958
8462,8462,"Machine-tools; (including presses) for working metal by forging, hammering or die-stamping, for bending, folding, straightening, flattening, shearing or punching metal",5159774,Number of items,52.9,7477647,Number of items,45.83,7.07,-2317873,-44.92198689322439,13.3648393194707,7.07,13.3648393194707
8463,8463,"Machine-tools; n.e.c. for working metal, sintered metal carbides or cermets without removing material",80712,Number of items,2.91,286649,Number of items,1.96,0.9500000000000002,-205937,-255.15041133908215,32.64604810996564,0.9500000000000002,32.64604810996564
8464,8464,"Machine-tools; for working stone, ceramics, concrete, asbestos-cement or like mineral materials or for cold working glass",0,Number of items,0.39,77671,Number of items,1.86,-1.4700000000000002,-77671,-inf,-376.92307692307696,1.4700000000000002,376.92307692307696
8465,8465,"Machine-tools; (including machines for nailing, stapling, glueing or otherwise assembling) for working wood, cork, bone, hard plastics or rubber or similar hard materials",190669,Number of items,3.24,136031,Number of items,4.21,-0.9699999999999998,54638,28.655943021676304,-29.93827160493826,0.9699999999999998,29.93827160493826
8470,8470,"Calculating machines and pocket-size data recording, reproducing and displaying machines with calculating functions; accounting machines, postage-franking machines, ticket-issuing machines and similar, incorporating a calculating device; cash registers",6501,Number of items,0.62,19230,No Quantity,0.79,-0.17000000000000004,-12729,-195.80064605445315,-27.419354838709687,0.17000000000000004,27.419354838709687
8471,8471,"Automatic data processing machines and units thereof, magnetic or optical readers, machines for transcribing data onto data media in coded form and machines for processing such data, not elsewhere specified or included",208980,Number of items,33.85,116074,Number of items,28.75,5.100000000000001,92906,44.456885826394874,15.066469719350078,5.100000000000001,15.066469719350078
8472,8472,Office machines; not elsewhere classified,362813,Number of items,7.61,51212,Number of items,3.3,4.3100000000000005,311601,85.88473952146147,56.636005256241795,4.3100000000000005,56.636005256241795
8476,8476,"Automatic goods-vending machines (e.g. postage stamp, cigarette, food or beverage machines), including money-changing machines",0,Number of items,0.04,4648,No Quantity,0.08,-0.04,-4648,-inf,-100.0,0.04,100.0
8501,8501,Electric motors and generators (excluding generating sets),3034833,Number of items,65.22,4205700,Number of items,59.82,5.399999999999999,-1170867,-38.58093674347155,8.279668813247469,5.399999999999999,8.279668813247469
8502,8502,Electric generating sets and rotary converters,904571,Number of items,9.37,583750,Number of items,9.48,-0.11000000000000121,320821,35.46664662033162,-1.1739594450373663,0.11000000000000121,1.1739594450373663
8510,8510,"Shavers, hair clippers and hair removing appliances, with self-contained electric motor",8,Number of items,0.0,20,Number of items,0.0,0.0,-12,-150.0,,0.0,
8513,8513,"Lamps; portable, electric, designed to function by their own source of energy (e.g. dry batteries, accumulators, magnetos), excluding lighting equipment of heading no. 8512",555,Number of items,0.02,1253,No Quantity,0.06,-0.039999999999999994,-698,-125.76576576576576,-199.99999999999994,0.039999999999999994,199.99999999999994
